#CODE;RUSSIAN;x
#EVTDESCdiploresponse.2;[From.GetBestName] declined our proposal for an Alliance.;x
DAYS_REMAINING;осталось $DAYS$ дней;x
HAS_CLOSE_RELATIVE_OR_NON_AGGRESSION_PACT_WITH; и $NAME|Y$ - состоят в пакте о ненападении либо являются близкими родственниками;x
#COUNCIL_TABS_JOBS;Council Jobs;x
COUNCIL_TABS_MY_COUNCIL;Мой Совет;x
COUNCIL_TABS_LIEGE_COUNCIL;Совет;x #Cюзерена
#COUNCIL_VOTER_NAME;[GetFirstName];x
COUNCIL_VOTER_TITLE;$TITLE|Y$;x
COUNCIL_EMPTY_VOTER_TITLE;Место свободно;x #ПРОВЕРИТЬ
COUNCIL_POSITION_NUM_VOTERS;Число голосующих: $NUM|Y$;x
COUNCIL_CHANGE_POSITION_COOLDOWN;Вы сможете поменять положение в Совете снова через $NUM|Y$ месяцев.;x
COUNCIL_CHANGE_POSITION;Вы можете поменять своё положение в Совете, нажав и выбрав нужный вариант в верхней части интерфейса.;x
COUNCIL_CHANGE_POSITION_CLICK;§GНажмите, чтобы поменять своё положение в Совете и стать $POSITION|Y$§Yом§G§!;x
#loyalist;§YThe Loyalist§!;x
#malcontent;§YThe Malcontent§!;x
#zealot;§YThe Zealot§!;x
#pragmatist;§YThe Pragmatist§!;x
#glory_hound;§YThe Glory Hound§!;x
COUNCIL_CHANGE_POSITION_TITLE;Вы действительно хотите изменить своё положение в Совете?;x
COUNCIL_CHANGE_POSITION_CONFIRM;Сделав это, Вы не сможете изменить свой выбор в следующие $NUM|Y$ месяцев.\nВы действительно хотите поменять своё положение в Совете и стать $POSITION|Y$§Yом§!?;x
ALL_DE_JURE_LIEGES_TITLES;Все титулы де-юре сюзеренов;x
INTERACTION_REQUIRES_SAME_COUNCIL;Находится в том же Совете;x
#INTERACTION_REQUIRES_NO_ACTIVE_FAVOR;$OWES_FAVOR$ cannot already be influenced by a Favor.;$OWES_FAVOR$ ne peut pas dйjа кtre influencй par une faveur.;$OWES_FAVOR$ kann nicht schon durch einen Gefallen beeinflusst werden.;;$OWES_FAVOR$ ya no se puede influenciar por un Favor.;;;;;;;;;x
INTERACTION_REQUIRES_NO_FAVORS;Убедитесь, что §Y[Recipient.GetTitledFirstName]§! НЕ находится в долгу перед человеком, известным как §Y[Actor.GetTitledFirstName]§!;x
INTERACTION_REQUIRES_FAVORS;Убедитесь, что [Recipient.GetBestName] находится в долгу перед человеком, известным как [Actor.GetBestName].;x
BUY_FAVOR_INTERACTION_TITLE;Дать взятку;x
BUY_FAVOR_INTERACTION_DESC;Если §Y[Recipient.GetBestName]§! примет $GOLD|0Y$¤ от меня, [Recipient.GetSheHe] $EFFECT$.;x
BUY_FAVOR_INTERACTION_LONG_DESC;Иногда, чтобы оказать услугу или потребовать её в будущем, достаточно купить её за некоторую сумму золота.;x
#BUY_FAVOR_INTERACTION_LETTER;\nЯ в долгу перед Вами, и надеюсь, $GOLD$ золотых помогут Вам забыть об этом.;x
#BUY_FAVOR_INTERACTION_LETTER_GET;\nЯ предлагаю Вам $GOLD$ золотых, а у Вас прошу сущую мелочь - небольшую услугу в будущем.;x
#CALL_IN_FAVOR_INTERACTION_TITLE;Call in Favor;Utiliser une faveur due;Gefallen einfordern;;Cobrar un Favor;;;;;;;;;x
CALL_IN_FAVOR_INTERACTION_DESC;Напомнить, что [Recipient.GetBestName] в долгу перед Вами.;x
CALL_IN_FAVOR_INTERACTION_LONG_DESC;Напомнить, что [Recipient.GetBestName] в долгу перед Вами.;x
CALL_IN_FAVOR_INTERACTION_0;[Recipient.GetBestName] будет голосовать, как Вы в Совете в следующие $MONTHS|Y$ месяцев, поскольку [Recipient.GetSheHe] в долгу перед Вами;x
RETURNING_FAVOR;§YВозвращая долг§!;x #ПРОВЕРИТЬ
RETURNING_FAVOR_TO;$WHO1|Y$ возвращет долг человеку, известному как $WHO2|Y$.;x
VOTING_STARTER;§YИнициатор голосования§!;x
OWES_YOU_FAVOR;$WHO|Y$ в долгу перед Вами, и Вы можете воспользоваться этим.;x
COUNCIL_VOTE_FOR_SETUP;Голосование за;x
COUNCIL_VOTE_FOR_LOG;$INTERACTION$\nСовет проголосовал за:\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$.;x
COUNCIL_VOTE_AGAINST_SETUP;Голосование против;x
COUNCIL_VOTE_AGAINST_LOG;$INTERACTION$\nСовет проголосовал против:\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$ голосует против.;x
COUNCIL_VOTE_ABSTAINED_SETUP;Голосование провалено;x
COUNCIL_VOTE_ABSTAINED_LOG;$INTERACTION$\nСовет воздержался от голосования:\n$COUNCIL_RESULT$\n$CHARACTER_RESULT|Y$ голосует против.;x
DECLARE_WAR_INTERACTION_VOTE;§Y[Actor.GetTitledName]§! объявляет войну (противник - §Y[Recipient.GetTitledName]§!));x
VOTE_FOR;За;x
VOTE_AGAINST;Против;x
VOTE_ABSTAINED;Воздержаться;x #ПРОВЕРИТЬ
CHARACTER_VOTE_FOR;$CHARACTER|Y$ голосует за;x
CHARACTER_VOTE_AGAINST;$CHARACTER|Y$ голосует против;x
CHARACTER_VOTE_ABSTAINED;$CHARACTER|Y$ воздерживается от голосования;x
ADD_FAVOR_EFFECT;$TARGET|Y$ будет в долгу перед человеком, известным как $CHARACTER|Y$;x
REMOVE_FAVOR_EFFECT;$TARGET|Y$ освободится от долга по отношению к человеку, известному как $CHARACTER|Y$;x
OWES_FAVOR_TO_TRIGGER;$CHARACTER|Y$ в долгу;x
OWES_FAVOR_TO_NOT_TRIGGER;$CHARACTER|Y$ НЕ в долгу;x
OWES_FAVOR_TO_CHARACTER_TRIGGER;$CHARACTER|Y$ в долгу перед человеком, известным как $TARGET|Y$;x #ПРОВЕРИТЬ
HELD_FAVOR_ON_TRIGGER;$CHARACTER|Y$ может потребовать §Yуслугу§!;x
HELD_FAVOR_ON_NOT_TRIGGER;$CHARACTER|Y$ НЕ может потребовать §Yуслугу§!;x
HELD_FAVOR_ON_CHARACTER_TRIGGER;$TARGET|Y$ в долгу перед человеком, известным как $CHARACTER|Y$;x #ПРОВЕРИТЬ
OWED_FAVOR_ACTIVATED_BY_TRIGGER;$CHARACTER|Y$ оказывает §Yуслугу§!;x
OWED_FAVOR_ACTIVATED_BY_NOT_TRIGGER;$CHARACTER|Y$ НЕ оказывает §Yуслугу§!;x
OWED_FAVOR_ACTIVATED_BY_CHARACTER_TRIGGER;$CHARACTER|Y$ оказывает §Yуслугу§! человеку, известному как $TARGET|Y$;x
HELD_FAVOR_ACTIVATED_ON_TRIGGER;$CHARACTER|Y$ получает §Yуслугу§!;x
HELD_FAVOR_ACTIVATED_ON_NOT_TRIGGER;$CHARACTER|Y$ НЕ получает §Yуслугу§!;x
HELD_FAVOR_ACTIVATED_ON_CHARACTER_TRIGGER;$CHARACTER|Y$ получает §Yуслугу§! от человека, известного как $TARGET|Y$;x #ПРОВЕРИТЬ
#OWES_FAVOR_TO_TRIGGER;$CHARACTER|Y$ holds a favor;$CHARACTER|Y$ a une faveur;$CHARACTER|Y$ hat einen Gefallen gut;;$CHARACTER|Y$ tiene un favor;;;;;;;;;x
#OWES_FAVOR_TO_NOT_TRIGGER;$CHARACTER|Y$ does not hold a favor;$CHARACTER|Y$ n'a plus de faveur;$CHARACTER|Y$ hat keinen Gefallen gut;;CHARACTER|Y$ no tiene un favor;;;;;;;;;x
#OWES_FAVOR_TO_CHARACTER_TRIGGER;$CHARACTER|Y$ owes $TARGET|Y$ a favor;$CHARACTER|Y$ doit une faveur а $TARGET|Y$;$CHARACTER|Y$ schuldet $TARGET|Y$ einen Gefallen;;$TARGET|Y$ debe un favor a CHARACTER|Y$;;;;;;;;;x
#OWED_FAVOR_ACTIVATED_BY_TRIGGER;$CHARACTER|Y$ held an activated favor;$CHARACTER|Y$ avait une faveur activйe;$CHARACTER|Y$ hatte einen aktivierten Gefallen gut;;CHARACTER|Y$ tiene un favor activado;;;;;;;;;x
#OWED_FAVOR_ACTIVATED_BY_NOT_TRIGGER;$CHARACTER|Y$ did not hold an activated favor;$CHARACTER|Y$ n'avait pas de faveur activйe;$CHARACTER|Y$ hatte keinen aktivierten Gefallen gut;;CHARACTER|Y$ no tiene un favor activado;;;;;;;;;x
#OWED_FAVOR_ACTIVATED_BY_CHARACTER_TRIGGER;$CHARACTER|Y$ held an activated favor from $TARGET|Y$;$CHARACTER|Y$ avait une faveur activйe de $TARGET|Y$;$CHARACTER|Y$ hatte bei $TARGET|Y$ einen aktivierten Gefallen gut;;CHARACTER|Y$ tiene un favor activado de $TARGET|Y$;;;;;;;;;x
#HOLDS_FAVOR_ON_TRIGGER;$CHARACTER|Y$ owes a favor;$CHARACTER|Y$ doit une faveur;$CHARACTER|Y$ schuldet einen Gefallen;;CHARACTER|Y$ debe un favor;;;;;;;;;x
#HOLDS_FAVOR_ON_NOT_TRIGGER;$CHARACTER|Y$ does not owe a favor;$CHARACTER|Y$ n'a plus de faveur;$CHARACTER|Y$ schuldet keinen Gefallen;;CHARACTER|Y$ no debe un favor;;;;;;;;;x
#HOLDS_FAVOR_ON_CHARACTER_TRIGGER;$CHARACTER|Y$ owes $TARGET|Y$ a favor;$CHARACTER|Y$ doit une faveur а $TARGET|Y$;$CHARACTER|Y$ schuldet $TARGET|Y$ einen Gefallen;;CHARACTER|Y$ debe un favor a $TARGET|Y$ ;;;;;;;;;x
#HELD_FAVOR_ACTIVATED_ON_TRIGGER;$CHARACTER|Y$ owed an activated favor;$CHARACTER|Y$ devait une faveur activйe;$CHARACTER|Y$ schuldete einen aktivierten Gefallen;;CHARACTER|Y$ debнa un favor activado;;;;;;;;;x
#HELD_FAVOR_ACTIVATED_ON_NOT_TRIGGER;$CHARACTER|Y$ did not owe an activated favor;$CHARACTER|Y$ ne devait pas de faveur activйe;$CHARACTER|Y$ schuldete keinen aktivierten Gefallen;;CHARACTER|Y$ no debнa un favor activado;;;;;;;;;x
#HELD_FAVOR_ACTIVATED_ON_CHARACTER_TRIGGER;$CHARACTER|Y$ owed an activated favor to $TARGET|Y$;$CHARACTER|Y$ devait une faveur activйe а $TARGET|Y$;$CHARACTER|Y$ schuldete $TARGET|Y$ einen aktivierten Gefallen;;CHARACTER|Y$ debнa un favor activado a $TARGET|Y$;;;;;;;;;x
ANY_FAVOR_HOLDER;Любой обладатель долга;x
ANY_FAVOR_OWER;Любой должник;x
#FAVOR_GIVEN_SETUP;Favor given;Faveur donnйe;Gefallen getan;;Favor dado;;;;;;;;;x
#FAVOR_GIVEN_LOG;$TARGET|Y$ gained a favor from $CHARACTER|Y$.;$TARGET|Y$ a obtenu une faveur de la part de $CHARACTER|Y$.;$TARGET|Y$ hat einen Gefallen von $CHARACTER|Y$ erhalten.;;$TARGET|Y$ ganу un favor de CHARACTER|Y$.;;;;;;;;;x
#FAVOR_USED_SETUP;Favor used;Faveur utilisйe;Gefallen eingefordert;;Favor usado;;;;;;;;;x
#FAVOR_USED_LOG;$TARGET|Y$ used a favor on $CHARACTER|Y$.;$TARGET|Y$ a utilisй une faveur sur $CHARACTER|Y$.;$TARGET|Y$ hat einen Gefallen von $CHARACTER|Y$ eingefordert.;;$TARGET|Y$ utilizу un favor en CHARACTER|Y$.;;;;;;;;;x
AMONG_MOST_POWERFUL_VASSALS_TOOLTIP;Входит в список $VALUE|Y$ самых могущественных вассалов.;x
MOST_POWERFUL_VASSAL_TOOLTIP;Самый могущественный вассал.;x
NOT_AMONG_MOST_POWERFUL_VASSALS_TOOLTIP;НЕ входит в список $VALUE|Y$ самых могущественных вассалов.;x
NOT_MOST_POWERFUL_VASSAL_TOOLTIP;НЕ самый могущественный вассал.;x
LOOTING_FORBIDDEN_NON_AGGRESSION;$CHAR|Y$ состоит в пакте о ненападении, поэтому не может подвергаться набегу;x
#opinion_powerful_vassal_not_voter;Should be voter in the council;Devrait кtre un йlecteur au Conseil;Sollte stimmberechtigt im Rat sein;;Debe ser votante en el consejo;;;;;;;;;x
IS_A_POWERFUL_VASSAL;§YСчитается могущественным вассалом в Вашем государстве.§!;x
REVOKE_HONORARY_TITLE_INTERACTION_1;Отозвать титул §Y[ThirdPartyTitle.GetFullName]§W у человека, известного как §Y[Recipient.GetTitledFirstName]§W. ;x
REVOKE_HONORARY_TITLE_OPINION;Это ухудшит [Recipient.GetAbsPossPronoun] мнение о Вас на $OPINION|+$.;x
REVOKE_HONORARY_TITLE_SPLIT_OPINION;Это ухудшит [Recipient.GetAbdPossPronoun] мнение о Вас на $OPINION|+$ ($TITLE_OPINION|+$ от потери титула и $REVOKE_OPINION|+$ от способа, которым [Recipient.GetSheHe] его лишается).;x
HAS_PARTICIPATED_IN_WAR_FOR_THE_LAST;Активно участвует в войне в последние $DAYS$ дней.;x
HAS_NOT_PARTICIPATED_IN_WAR_FOR_THE_LAST;НЕ проявляет активного участия в войне в последние $DAYS$ дней.;x
PREFERRED_WAR_TARGET;Предпочитаемая цель войны;x
TRIGGER_SIEGE;Осада;x
AIREASON_WAR_IS_EXPENSIVE;Война дорого мне дорого обходится;x
AIREASON_POLITICAL_CONCERNS;Не интересно;x
AIREASON_NEEDS_MONEY;Мне нужны деньги;x
AIREASON_THREATENED;Вы - угроза для меня;x
AIREASON_YOUR_LIEGE;Я Ваш сюзерен;x
AIREASON_WANT_TO_KEEP_FAVOR;Я найду этому долгу лучшее применение;x
RETURN_FAVOR;освободит меня от долга;x
ASKS_FAVOR;будет передо мной в долгу;x
EVTDESC520;Я любезно принимаю этот подарок и не забуду о Ваших добрых намерениях.;x
EVTOPTA520;Прекрасно;x
EVTDESC521;Вы же понимаете, я не могу принять Вашу взятку.;x
EVTOPTA521;Это может стать проблемой;x
VOTE_RESULT_FOR;Совет голосует §GЗа§!.\n$FOR|Y$ проголосовало за, $AGAINST|Y$ - против.\nУ Вас $TOTAL|Y$ мест в Совете, большинство которых должно проголосовать "за". В случае ничьи последнее слово за сюзереном.\nСвободные места считаются голосами "против".;x
VOTE_RESULT_AGAINST;Совет голосует §RПротив§!.\n$FOR|Y$ проголосовало за, $AGAINST|Y$ - против.\nУ Вас $TOTAL|Y$ мест в Совете, большинство которых должно проголосовать "за". В случае ничьи последнее слово за сюзереном.\nСвободные места считаются голосами "против".\nСовет будет недоволен, если Вы пойдете против его воли, что сделает Вас тираном, усилит враждебные Вам фракции и ухудшит мнение всех подданных о Вас на $OPINION|R$.;x
VOTE_RESULT_TOGGLE;§GНажмите, чтобы показать подробности голосования§!;x
VOTE_SWAYED;Этот советник не имеет определённого мнения по данному вопросу и находится под дипломатическим влиянием других советников.;x
#REQUEST_SUPPORT_INTERACTION_TITLE;Request Support;Demander du soutien;Bitte um Unterstьtzung;;Pedir apoyo;;;;;;;;;x
REQUEST_SUPPORT_INTERACTION_DESC;[Recipient.GetBestName] может поддержать Вас в Совете в обмен на услугу с Вашей стороны.;x
#REQUEST_SUPPORT_INTERACTION_LONG_DESC;[Recipient.GetBestName] может голосовать в Вашу пользу в Совете в обмен на услугу с Вашей стороны.;x
REQUEST_SUPPORT_INTERACTION_0;Если §Y[Recipient.GetBestName]§! примет Ваше предложение, [Recipient.GetSubjectPronoun] будет голосовать, как Вы в Совете в следующие $MONTHS|Y$ месяцев, и Вы будете [Recipient.GetHerHim] должны.;x
REQUEST_SUPPORT_INTERACTION_LETTER;\nПрошу Вас поддержать меня в Совете. Обещаю, я в долгу не останусь.;x
EVTDESC522;Можете расчитывать на мой голос в Совете.;x
EVTOPTA522;Прекрасно.;x
EVTDESC523;Сожалею, но не могу поддержать Вас в Совете.;x
EVTOPTA523;Весьма прискорбно.;x
#INTERACTION_REQUIRES_NOT_INFLUENCED_BY_TARGET;§Y[Recipient.GetTitledFirstName]§! cannot be influenced by a Favor from §Y[Actor.GetTitledFirstName]§!;$OWES_FAVOR$ ne peut pas кtre influencй(e) par une faveur de $HAS_FAVOR$;$OWES_FAVOR$ kann nicht durch einen Gefallen von $HAS_FAVOR$ beeinflusst werden;;§Y[Recipient.GetTitledFirstName]§! no puede ser influido por un Favor de §Y[Actor.GetTitledFirstName]§!;;;;;;;;;x
#INTERACTION_REQUIRES_NOT_OWING_FAVOR;$OWES_FAVOR$ cannot owe $HAS_FAVOR$ a Favor;$OWES_FAVOR$ ne peut pas devoir une faveur а $HAS_FAVOR$;$OWES_FAVOR$ kann $HAS_FAVOR$ keinen Gefallen schulden;;$OWES_FAVOR$ no puede deber un favor a $HAS_FAVOR$ ;;;;;;;;;x
