#CODE;RUSSIAN;x
EVTOPTC_WOL_1102;Я верну нашу любовь!;x
EVTDESC_WOL_1103;М[From.GetOyaOy] [From.GetRootRelation] [From.GetTitledFirstNameNoRegnal] избегает меня в последнее время, и даже редкие случаи наших встреч превратились из ночей страсти, которые я помню, в вечера споров и разногласий. Поэтому [From.GetHersHis] сообщение о том, что [From.GetSheHe] больше не любит меня, не стало для меня шоком, но это гораздо больнее, чем мне раньше казалось.;x
EVTOPTC_WOL_1103;Пора оживить наши чувства!;x
EVTTOOLTIP_WoL_1104;[This.GetSheHeCap] получит ночь, которую не скоро забудет!;x
EVTDESC_WOL_1104;[From.GetFirstName] узнаёт о моих потерянных чувствах к н[From.GetHerHim], и вскоре моя спальня заполняется цветами... О, [Root.Religion.GetRandomGodName], что за наряд?!;x
EVTOPTA_WOL_1104;Я люблю [From.GetHersHis]! Или это только похоть? Да какая разница!;x
EVTOPTB_WOL_1104;Прости [From.GetFirstName], но это ничего не меняет.;x
EVTTOOLTIP_WoL_1105;[This.GetFirstName] останется со мной!;x
EVTDESC_WOL_1105;Комната в которой спит [From.GetFirstName] заполнена розами - я жду [From.GetHersHis] на кровати... И вскоре [From.GetSheHe] заходит - это весьма впечталило [From.GetHersHis].;x
EVTOPTA_WOL_1105;[From.GetSheHeCap] м[From.GetOyaOy]!;x
EVTDESC_WOL_1106;Комната в которой спит [From.GetFirstName] заполнена розами - я жду [From.GetHersHis] на кровати... Вскоре [From.GetSheHe] приходит, но лишь вздохнув, идёт спать в другую комнату.;x
EVTOPTA_WOL_1106;Неужели между нами всё кончено?;x
converts_to_castle;Преобразуется в §Y$NAME$§!, когда станет феодальным поселением.;x
converts_to_city;Преобразуется в §Y$NAME$§!, когда станет городским поселением.;x
converts_to_temple;Преобразуется в §Y$NAME$§!, когда станет храмовым поселением.;x
converts_to_tribal;Преобразуется в §Y$NAME$§!, когда станет племенным поселением.;x
convert_settlement_to_castle;§Y$SETTLEMENT$§! станет феодальным поселением.\n;x
convert_settlement_to_city;§Y$SETTLEMENT$§! станет городским поселением.\n;x
convert_settlement_to_temple;§Y$SETTLEMENT$§! станет храмовым поселением.\n;x
convert_settlement_to_tribal;§Y$SETTLEMENT$§! станет племенным поселением.\n;x
NOT_ENOUGH_GOLD;(§RX§!) Нужно §G$COST$§!¤;x
IS_BUILDING;(§RX§!) Во владении в данный момент НЕ должно идти строительство;x
NOT_ENOUGH_PRESTIGE;(§RX§!) Нужно §G$COST$§! очков престижа;x
ALLOW_FREE_VICEROY_REVOKATION_ON;Произвольный отзыв вице-герцогских титулов\n;x
ALLOW_FREE_VICEROY_REVOKATION_OFF;Отзыв вице-герцогских титулов более не произволен\n;x
REVOKE_TITLE_INTERACTION_2J;Наша имперская администрация позволяет нам отзывать титулы наместников без возражений со стороны аристократии.;x
action_build_zeal_desc;Пусть [GetLordSpiritualName] подстегнёт религиозный фанатизм среди людей, повысив Ваше благочестие и, возможно даже, призовёт святых воинов. Если Вы не используете эти войска в священных войнах, они обратят свой гнев на Вас и Вы потеряете благочестие.;x
action_organize_raid_desc;Пусть [GetMarshalName] соберет людей для набега за добычей и славой! Если Вы не используете эти войска для набегов, они обратят свой гнев на Вас и заберут Ваше золото.;x
action_build_legend_desc;Пусть [GetTreasurerName] создаст легенду о Вас среди людей, повысив Ваш престиж и, возможно даже, призовёт храбрых воинов. Если Вы Не используете эти войска в войне, они обратят свой гнев на Вас и Вы потеряете престиж.;x
